"MCCOY-09","Firma","","0000000","00000","","","0","","","","20020510","VOLMERING","","","VEND","","US","","","McCoy-09","","","","ATLANTA","DEKALB","","","30345","GA","SRM","","","E","","","","","","123 Crossroad","","879-56-200","","879-56-201","","","","","","","","","","MCCOY-09","","ATLANTA","","00000000","","","00000000","","","","","","","","1108900801",""
"T-K521E11","","","0000000","00000","","TRAD","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Grosshandel-Baden","Gr.11","","","Mannheim","","","","68309","","SCM52111","","","D","","","","","","Calderonweg 250","","","","","","","","","","","","","","GROSSHANDEL-BADEN","GR.11","MANNHEIM","","00000000","","","00000000","","","","","X","X","","",""
"CPB1000200","Company","","0000000","00000","","","0","","","","20110120","CRMREMOTE","","","0001","","US","","","DC Megadrink","","","","NEW YORK","NEW YORK","1060","","10016","NY","CPB","","","E","","","","","","9 Great Jones Street","","","","","","","","","","","","","","DC MEGADRINK","","NEW YORK","","00000000","","","00000000","","","","","","","","3306120101",""
"T-K515A10","","","0000000","00000","","MBAU","0","","","","20030211","BURMANM","","","LIEF","","DE","","","Sapsota Company Limited","Gr. 10","","","Nordenham","","","","32190","","SCM515-10","","","D","","","","","X","Industriepark 48","","04731/8347-3","","","","","","","","","","","","SAPSOTA COMPANY LIMITED","GR. 10","NORDENHAM","","00000000","","","00000000","","","","","X","X","","",""
"0000071801","Company","","0000000","00000","","GOVT","0","","","","20020619","REID","","","PLNT","","CA","","","WCB - British Columbia","","","","Victoria","","","","V2P 1P1","BC","WCB-BC","","","E","","","","","","123 Main Street","","","","","","","","","000001","","","","","WCB - BRITISH COLUMBIA","","VICTORIA","","00000000","","","00000000","","","","","","","","",""
"0000200003","","","0000000","00000","","","0","","","","19960324","SCHMIDT","","","HRTP","","US","","","Canada Life","","","","TORONTO","WOODSON","","","66777","KS","BENEFITS","","","E","","","","","","3500 Avenue of the Saints","","","","","","","","","","","","","","CANADA LIFE","","TORONTO","","00000000","","","00000000","","","","","","","","1720729181",""
"0000001110","","","0000000","00000","","TRAD","0","","","","20030917","RIEDE","","","0001","","US","","","Illinois Utilities","","","","CHICAGO","COOK","","","60611","IL","CMR","","","E","","","","","","100 N Jackson","","312-453-6548","","","","","","","","","","","","ILLINOIS UTILITIES","","CHICAGO","","00000000","","","00000000","","","","","","","","1403105101",""
"SP-3014","","","0000000","00000","","TRAD","0","","","","20121102","I806121","","","0001","","US","","","Joe Smith","","","","Tustin","ORANGE","","","92781","","1099","","","E","987-65-4321","","","","","432 Oak","","","","","","","","X","","","","","","JOE SMITH","","TUSTIN","","00000000","","","00000000","","","","","X","","","0505936351",""
"0000006000","","","0000000","00000","","","0","","","","19990520","MIERZWA","","","0001","","US","","","Harbinger Online","","","","SAN FRANCISCO","SAN FRANCISCO","","","94100","CA","HARBINGER","","","D","","","","","","233 233 Flower Street","","","","","","","","","","","","","","HARBINGER ONLINE","","SAN FRANCISCO","","00000000","","","00000000","","","","","","","","0507530401",""
"T-K521E12","","","0000000","00000","","TRAD","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Grosshandel-Baden","Gr.12","","","Mannheim","","","","68309","","SCM52112","","","D","","","","","","Calderonweg 250","","","","","","","","","","","","","","GROSSHANDEL-BADEN","GR.12","MANNHEIM","","00000000","","","00000000","","","","","X","X","","",""
"MCCOY-10","Firma","","0000000","00000","","","0","","","","20020510","VOLMERING","","","VEND","","US","","","McCoy-10","","","","ATLANTA","DEKALB","","","30345","GA","SRM","","","E","","","","","","123 Crossroad","","879-56-200","","879-56-201","","","","","","","","","","MCCOY-10","","ATLANTA","","00000000","","","00000000","","","","","","","","1108900801",""
"CPF1","","","0000000","00000","","","0","","","","20020725","PTABI_SAP","","","VEND","","US","","","Plant Oxnard","","","","OXNARD","VENTURA","","","93030","CA","OXNARD","","","E","","","","","","1000 American Way","","","","","","","","","","","","","","PLANT OXNARD","","OXNARD","","00000000","","","00000000","","","","CPF1","","","","0511124701",""
"0000071802","Company","","0000000","00000","","GOVT","0","","","","20020619","REID","","","PLNT","","CA","","","WCB - Manitoba","","","","Winnipeg","","","","M2B 1P1","MB","WCB-MB","","","E","","","","","","123 Main Street","","","","","","","","","000001","","","","","WCB - MANITOBA","","WINNIPEG","","00000000","","","00000000","","","","","","","","",""
"TP-VEND1","Company","","0000000","00000","","","0","","","","20021004","TOMB","","","VEND","","US","","","US Detergent Co.","","","","NEW ORLEANS","ORLEANS","","","70112","LA","TPVS","","","E","","","","","","1000 Cleaner Way","","","","","","","","","","","","","","US DETERGENT CO.","","NEW ORLEANS","","00000000","","","00000000","","","","","","","","1907106601",""
"0000200004","","","0000000","00000","","","0","","","","19960324","SCHMIDT","","","HRTP","","US","","","Harvard Communitz Health","","","","CHICAGO","COOK","","","60614","IL","BENEFITS","","","E","","","","","","300 Queen Ave","","","","","","","","","","","","","","HARVARD COMMUNITZ HEALTH","","CHICAGO","","00000000","","","00000000","","","","","","","","1403105101",""
"SP-CARA","","","0000000","00000","","","0","","","","20070330","I040906","","","ZAPO","","IT","","","SP Postal Carrier A","","","","Frangarto - Appiano","","","","39057","BZ","SP","","","E","","","","","","Bolzano street 63","","","","","","","","","","","","","","SP POSTAL CARRIER A","","FRANGARTO - APPIANO","","00000000","","","00000000","","","","","","","","",""
"0000006001","","","0000000","00000","","","0","","","","20040521","PROUD","","","LIEF","","GB","","","Robert Mortimer","Queens Counsel","","","London","","","","E1 1DU","LO","LEGAL","","","E","","","","","","Temple Chambers","","","","","","","","","","","","","","ROBERT MORTIMER","QUEENS COUNSEL","LONDON","","00000000","","","00000000","","","","","X","X","","",""
"0000001111","","","0000000","00000","","MBAU","0","","","","19980506","ASCHE","","","0001","0000001111","US","","","Suppliers Inc.","","","","NILES","COOK","","","60714","","AUTO/PUMPE","","","D","","","","","","12 Western Avenue","","03266-288817","","03266-172777","","","","","","","DE435252456","","","SUPPLIERS INC.","","NILES","","00000000","","210081725","00000000","","","","","","","","1403120601",""
"T-K521E13","","","0000000","00000","","TRAD","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Grosshandel-Baden","Gr.13","","","Mannheim","","","","68309","","SCM52113","","","D","","","","","","Calderonweg 250","","","","","","","","","","","","","","GROSSHANDEL-BADEN","GR.13","MANNHEIM","","00000000","","","00000000","","","","","X","X","","",""
"MCCOY-11","Firma","","0000000","00000","","","0","","","","20020510","VOLMERING","","","VEND","","US","","","McCoy-11","","","","ATLANTA","DEKALB","","","30345","GA","SRM","","","E","","","","","","123 Crossroad","","879-56-200","","879-56-201","","","","","","","","","","MCCOY-11","","ATLANTA","","00000000","","","00000000","","","","","","","","1108900801",""
"T-K515A11","","","0000000","00000","","MBAU","0","","","","20030211","BURMANM","","","LIEF","","DE","","","Sapsota Company Limited","Gr. 11","","","Nordenham","","","","32190","","SCM515-11","","","D","","","","","X","Industriepark 48","","04731/8347-3","","","","","","","","","","","","SAPSOTA COMPANY LIMITED","GR. 11","NORDENHAM","","00000000","","","00000000","","","","","X","X","","",""
"CPF2","","","0000000","00000","","","0","","","","20020725","PTABI_SAP","","","VEND","","US","","","Plant Park City","","","","PARK CITY","SUMMIT","","","84060","UT","PARK CITY","","","E","","","","","","1200 Telegraph Road","","","","","","","","","","","","","","PLANT PARK CITY","","PARK CITY","","00000000","","","00000000","","","","CPF2","","","","4504309341",""
"0000200005","","","0000000","00000","","","0","","","","19960324","SCHMIDT","","","HRTP","","US","","","CIGNA","","","","CHICAGO","COOK","","","60614","IL","BENEFITS","","","E","","","","","","654 Bush Road","","","","","","","","","","","","","","CIGNA","","CHICAGO","","00000000","","","00000000","","","","","","","","1403105101",""
"0000071803","Company","","0000000","00000","","GOVT","0","","","","20020619","REID","","","PLNT","","CA","","","WCB - New Brunswick","","","","Moncton","","","","N2P 1P1","NB","WCB-NB","","","E","","","","","","123 Main Street","","","","","","","","","000001","","","","","WCB - NEW BRUNSWICK","","MONCTON","","00000000","","","00000000","","","","","","","","",""
"SP-CARB","","","0000000","00000","","","0","","","","20070330","I040906","","","ZAPO","","IT","","","SP Postal Carrier B","","","","Milano","","","","20124","MI","SP","","","E","","","","","","Piazza Duca D\\'Aosta 12","","","","","","","","","","","","","","SP POSTAL CARRIER B","","MILANO","","00000000","","","00000000","","","","","","","","",""
"0000001120","Company","","0000000","00000","","TRAD","0","","","","19990519","GRAUENHORST","","","LIEF","","DE","","","Rohrbau-Dienstleistungs GmbH","","","","Mannheim","","","","68309","06","SRV","","","D","","","","","","Planken 12-15","","","","","","","","","","","","","","ROHRBAU-DIENSTLEISTUNGS G","","MANNHEIM","","00000000","","","00000000","","","","","X","X","","",""
"T-K521E14","","","0000000","00000","","TRAD","0","","","","20030313","CATT_USER","","","ZTMM","","DE","","","Grosshandel-Baden","Gr.14","","","Mannheim","","","","68309","","SCM52114","","","D","","","","","","Calderonweg 250","","","","","","","","","","","","","","GROSSHANDEL-BADEN","GR.14","MANNHEIM","","00000000","","","00000000","","","","","X","X","","",""
"TP-VEND2","","","0000000","00000","","","0","","","","20021004","TOMB","","","VEND","","US","","","US Chemical - Dallas","","","","DALLAS","DALLAS","","","75252","TX","TPVS","","","E","","","","","","200 Industrial Way","","","","","","","","","","","","","","US CHEMICAL - DALLAS","","DALLAS","","00000000","","","00000000","","","","","","","","4411307601",""
"MCCOY-12","Firma","","0000000","00000","","","0","","","","20020510","VOLMERING","","","VEND","","US","","","McCoy-12","","","","ATLANTA","DEKALB","","","30345","GA","SRM","","","E","","","","","","123 Crossroad","","879-56-200","","879-56-201","","","","","","","","","","MCCOY-12","","ATLANTA","","00000000","","","00000000","","","","","","","","1108900801",""
"CPF3","","","0000000","00000","","","0","","","","20020725","PTABI_SAP","","","VEND","","US","","","DC Henderson","","","","HENDERSON","CLARK","","","89009","NV","HENDERSON","","","E","","","","","","1712 South Avenue","","","","","","","","","","","","","","DC HENDERSON","","HENDERSON","","00000000","","","00000000","","","","CPF3","","","","2900300701",""
"0000200006","","","0000000","00000","","","0","","","","19960324","SCHMIDT","","","HRTP","","US","","","CIGNA PPO","","","","CHICAGO","COOK","","","60601","IL","BENEFITS","","","E","","","","","","3455 S. Western Ave","","","","","","","","","","","","","","CIGNA PPO","","CHICAGO","","00000000","","","00000000","","","","","","","","1403105101",""
"0000071804","Company","","0000000","00000","","GOVT","0","","","","20020619","REID","","","PLNT","","CA","","","WCB - Newfoundland","","","","St. John's","","","","N2P 1P1","NF","WCB-NL","","","E","","","","","","123 Main Street","","","","","","","","","000001","","","","","WCB - NEWFOUNDLAND","","ST. JOHN'S","","00000000","","","00000000","","","","","","","","",""
"SP00-FOR","Company","","0000000","00000","","","0","","","","20020503","LUBACHESCKI","","","BR01","","BR","","","SAP Brasil - Filial São Paulo","","","","SAO PAULO","","","","04500000","SP","","","","P","74544297000192","","104912618","","","Av. Nacoes Unidas 11541","","","","","","","","","","","","","","SAP BRASIL - FILIAL SÃO P","","SAO PAULO","","00000000","","","00000000","","","","7010","","","","SP",""
"0000001121","Company","","0000000","00000","","TRAD","0","","","","19990519","GRAUENHORST","","","LIEF","","DE","","","Wagner Spenglerei & Rohrbau","","","","Freiburg","","21345","12345","23456","","SRV","","","D","","","","","","Überdinger Str. 23","","","","","","","","","","","","","","WAGNER SPENGLEREI & ROHRB","","FREIBURG","","00000000","","","00000000","","","","","X","X","","",""
"0000001150","Company","","0000000","00000","","","0","","","","20050610","GRAUENHORST","","","LIEF","","DE","","","P + S Technik","SRM","","","Osnabrück","","","","30400","05","KAMERA","","","D","","","","","","Industriestrasse 10-12","","04030-1040","","","","","","","","","","","","P + S TECHNIK","SRM","OSNABRÜCK","","00000000","","","00000000","","","","","X","X","","",""
"0000001151","Company","","0000000","00000","","","0","","","","20050610","GRAUENHORST","","","LIEF","","DE","","","Media AG Trier","SRM","","","Trier","","","","50100","07","KAMERA","","","D","","","","","","Siemensstrasse 17-20","","05261-79832","","05261-79835","","","","","","","","","","MEDIA AG TRIER","SRM","TRIER","","00000000","","","00000000","","","","","X","X","","",""
"0000001152","Company","","0000000","00000","","","0","","","","20050610","GRAUENHORST","","","LIEF","","DE","","","Camelot","SRM","","","Bonn","","","","50000","05","KAMERA","","","D","","","","","","Ringstrasse 22","","05000-78090","","","","","","","","","","","","CAMELOT","SRM","BONN","","00000000","","","00000000","","","","","X","X","","",""
"0000001200","","","0000000","00000","","","0","","","","19941213","HILLEBRAND","","","0001","","DE","","","Finanzamt Frankfurt","","","","Frankfurt","","1313","60233","60250","","FI-FINANZ","","","D","","","","","","Prinzer Str. 150","","069 / 937 - 0","","","","","","","","","DE657981456","","","FINANZAMT FRANKFURT","","FRANKFURT","","00000000","","","00000000","","","","","","","","",""
